emp_id,component_name,component_code,amount
EMP-03145,Internet Allowance,1,10542.26
EMP-03145,Insurance,2,3593.22
EMP-03145,Gratuity Contribution,2,6876.7
EMP-03146,House Rent Allowance,1,3514.72
EMP-03146,Meal Allowance,1,16396.66
EMP-03146,Special Allowance,1,6475.48
EMP-03146,Shift Allowance,1,7332.59
EMP-03146,Remote Work Allowance,1,2661.54
EMP-03146,Performance Allowance,1,7884.04
EMP-03146,Insurance,2,6334.63
EMP-03146,Professional Tax,2,10696.41
EMP-03146,Provident Fund,2,7871.59
EMP-03146,Income Tax,2,3588.45
EMP-03147,Transport Allowance,1,7410.81
EMP-03147,Remote Work Allowance,1,5322.59
EMP-03147,Performance Allowance,1,6099.45
EMP-03147,Shift Allowance,1,1593.63
EMP-03147,Travel Allowance,1,7939.03
EMP-03147,Meal Allowance,1,11172.28
EMP-03147,Provident Fund,2,5474.35
EMP-03147,Gratuity Contribution,2,5711.89
EMP-03147,Professional Tax,2,4084.53
EMP-03147,Insurance,2,3689.08
EMP-03148,Medical Allowance,1,2933.6
EMP-03148,Performance Allowance,1,6976.59
EMP-03148,Special Allowance,1,8896.28
EMP-03148,Transport Allowance,1,5409.97
EMP-03148,Shift Allowance,1,6457.22
EMP-03148,Income Tax,2,2859.42
EMP-03148,Gratuity Contribution,2,1729.85
EMP-03148,Professional Tax,2,5996.43
EMP-03149,Special Allowance,1,18774.1
EMP-03149,Travel Allowance,1,32807.63
EMP-03149,Remote Work Allowance,1,19749.57
EMP-03149,Medical Allowance,1,11345.38
EMP-03149,Transport Allowance,1,27397.94
EMP-03149,Provident Fund,2,15206.76
EMP-03149,Professional Tax,2,18758.62
EMP-03150,Transport Allowance,1,7951.47
EMP-03150,Special Allowance,1,2712.92
EMP-03150,House Rent Allowance,1,5291.99
EMP-03150,Internet Allowance,1,1253.86
EMP-03150,Provident Fund,2,3433.52
EMP-03150,Insurance,2,1817.38
EMP-03150,Professional Tax,2,2982.24
EMP-03151,Meal Allowance,1,3049.12
EMP-03151,Internet Allowance,1,1279.03
EMP-03151,House Rent Allowance,1,4860.05
EMP-03151,Special Allowance,1,3168.64
EMP-03151,Insurance,2,2424.58
EMP-03151,Professional Tax,2,3134.86
EMP-03151,Income Tax,2,2008.19
EMP-03151,Gratuity Contribution,2,1930.03
EMP-03152,Transport Allowance,1,1901.58
EMP-03152,House Rent Allowance,1,4241.43
EMP-03152,Medical Allowance,1,3029.49
EMP-03152,Professional Tax,2,2964.8
EMP-03152,Insurance,2,3109.93
EMP-03152,Provident Fund,2,1911.52
EMP-03153,Shift Allowance,1,2634.56
EMP-03153,Performance Allowance,1,4649.41
EMP-03153,Remote Work Allowance,1,4277.93
EMP-03153,Internet Allowance,1,4574.89
EMP-03153,Travel Allowance,1,4528.93
EMP-03153,Medical Allowance,1,5496.86
EMP-03153,Professional Tax,2,677.19
EMP-03153,Income Tax,2,1015.51
EMP-03153,Gratuity Contribution,2,3785.5
EMP-03153,Provident Fund,2,3118.19
EMP-03154,Shift Allowance,1,3980.91
EMP-03154,Meal Allowance,1,2920.76
EMP-03154,Remote Work Allowance,1,971.85
EMP-03154,Provident Fund,2,782.81
EMP-03154,Insurance,2,754.07
EMP-03155,Performance Allowance,1,2325.96
EMP-03155,Transport Allowance,1,4295.25
EMP-03155,Internet Allowance,1,2439.26
EMP-03155,Income Tax,2,3979.14
EMP-03155,Gratuity Contribution,2,2061.77
EMP-03155,Insurance,2,2291.81
EMP-03156,Shift Allowance,1,2256.7
EMP-03156,Meal Allowance,1,2830.6
EMP-03156,Medical Allowance,1,13361.43
EMP-03156,Performance Allowance,1,4841.55
EMP-03156,Gratuity Contribution,2,6257.73
EMP-03156,Professional Tax,2,4806.02
EMP-03156,Insurance,2,2300.22
EMP-03157,House Rent Allowance,1,888.33
EMP-03157,Remote Work Allowance,1,1023.83
EMP-03157,Meal Allowance,1,4278.72
EMP-03157,Internet Allowance,1,4428.63
EMP-03157,Performance Allowance,1,1703.86
EMP-03157,Income Tax,2,2310.2
EMP-03157,Provident Fund,2,457.06
EMP-03158,Travel Allowance,1,6845.38
EMP-03158,Performance Allowance,1,10842.56
EMP-03158,Transport Allowance,1,11111.53
EMP-03158,Income Tax,2,2422.67
EMP-03158,Professional Tax,2,3426.58
EMP-03158,Provident Fund,2,3036.43
EMP-03158,Insurance,2,2300.24
EMP-03159,Medical Allowance,1,4431.63
EMP-03159,Shift Allowance,1,3807.37
EMP-03159,Internet Allowance,1,7318.84
EMP-03159,Remote Work Allowance,1,6854.24
EMP-03159,Income Tax,2,5872.23
EMP-03159,Professional Tax,2,2871.86
EMP-03159,Gratuity Contribution,2,2115.87
EMP-03160,Internet Allowance,1,11001.02
EMP-03160,House Rent Allowance,1,5087.67
EMP-03160,Special Allowance,1,8878.99
EMP-03160,Shift Allowance,1,2742.47
EMP-03160,Performance Allowance,1,16325.23
EMP-03160,Meal Allowance,1,7545.56
EMP-03160,Professional Tax,2,11722.41
EMP-03160,Income Tax,2,11273.95
EMP-03161,Remote Work Allowance,1,2390.43
EMP-03161,Transport Allowance,1,3533.49
EMP-03161,Shift Allowance,1,4893.38
EMP-03161,Medical Allowance,1,6074.22
EMP-03161,Professional Tax,2,3964.23
EMP-03161,Insurance,2,4606.79
EMP-03161,Provident Fund,2,1596.47
EMP-03161,Gratuity Contribution,2,5137.3
EMP-03162,Performance Allowance,1,9647.55
EMP-03162,Special Allowance,1,10689.28
EMP-03162,Remote Work Allowance,1,4712.11
EMP-03162,House Rent Allowance,1,3533.8
EMP-03162,Internet Allowance,1,2792.19
EMP-03162,Travel Allowance,1,6236.11
EMP-03162,Gratuity Contribution,2,3128.49
EMP-03162,Insurance,2,4470.62
EMP-03162,Professional Tax,2,3496.42
EMP-03163,Internet Allowance,1,3768.77
EMP-03163,Special Allowance,1,822.11
EMP-03163,Travel Allowance,1,3176.23
EMP-03163,Insurance,2,517.98
EMP-03163,Professional Tax,2,277.43
EMP-03163,Gratuity Contribution,2,1930.54
EMP-03164,Special Allowance,1,4070.15
EMP-03164,Performance Allowance,1,1218.49
EMP-03164,Medical Allowance,1,3457.0
EMP-03164,Internet Allowance,1,6168.99
EMP-03164,Professional Tax,2,4555.83
EMP-03164,Insurance,2,1123.41
EMP-03164,Gratuity Contribution,2,1672.19
EMP-03165,House Rent Allowance,1,12533.05
EMP-03165,Performance Allowance,1,9330.49
EMP-03165,Medical Allowance,1,1963.76
EMP-03165,Income Tax,2,3092.06
EMP-03165,Professional Tax,2,1977.45
EMP-03166,Remote Work Allowance,1,5094.21
EMP-03166,Transport Allowance,1,6901.71
EMP-03166,Performance Allowance,1,2949.7
EMP-03166,Gratuity Contribution,2,7251.95
EMP-03166,Insurance,2,4309.09
EMP-03166,Professional Tax,2,5503.15
EMP-03167,Special Allowance,1,10640.97
EMP-03167,Meal Allowance,1,31880.84
EMP-03167,Remote Work Allowance,1,13093.47
EMP-03167,Transport Allowance,1,22143.69
EMP-03167,Internet Allowance,1,24520.72
EMP-03167,Income Tax,2,24559.48
EMP-03167,Provident Fund,2,18696.83
EMP-03167,Professional Tax,2,12138.97
EMP-03168,Medical Allowance,1,7711.61
EMP-03168,House Rent Allowance,1,25727.54
EMP-03168,Remote Work Allowance,1,38895.44
EMP-03168,Income Tax,2,30217.6
EMP-03168,Gratuity Contribution,2,15524.93
EMP-03168,Provident Fund,2,26162.01
EMP-03168,Professional Tax,2,12141.97
EMP-03169,Remote Work Allowance,1,3859.36
EMP-03169,Travel Allowance,1,9008.06
EMP-03169,Medical Allowance,1,21212.91
EMP-03169,Internet Allowance,1,19716.29
EMP-03169,Income Tax,2,6068.1
EMP-03169,Provident Fund,2,12444.41
EMP-03170,Meal Allowance,1,3683.23
EMP-03170,Travel Allowance,1,2306.64
EMP-03170,Remote Work Allowance,1,4812.57
EMP-03170,Professional Tax,2,1026.01
EMP-03170,Gratuity Contribution,2,1158.27
EMP-03171,Transport Allowance,1,2652.74
EMP-03171,Shift Allowance,1,2836.15
EMP-03171,Meal Allowance,1,4295.37
EMP-03171,House Rent Allowance,1,4067.8
EMP-03171,Internet Allowance,1,6295.88
EMP-03171,Income Tax,2,1871.08
EMP-03171,Provident Fund,2,1266.82
EMP-03172,Performance Allowance,1,1210.45
EMP-03172,Remote Work Allowance,1,3630.53
EMP-03172,House Rent Allowance,1,2283.41
EMP-03172,Special Allowance,1,2944.45
EMP-03172,Meal Allowance,1,4711.93
EMP-03172,Medical Allowance,1,2634.6
EMP-03172,Income Tax,2,2688.53
EMP-03172,Professional Tax,2,3461.19
EMP-03172,Gratuity Contribution,2,2176.44
EMP-03172,Insurance,2,1672.78
EMP-03173,Shift Allowance,1,2427.51
EMP-03173,Special Allowance,1,5436.71
EMP-03173,Meal Allowance,1,1840.53
EMP-03173,Internet Allowance,1,5740.29
EMP-03173,Travel Allowance,1,6168.82
EMP-03173,Transport Allowance,1,3273.26
EMP-03173,Insurance,2,1530.48
EMP-03173,Provident Fund,2,2424.16
EMP-03174,Performance Allowance,1,6820.48
EMP-03174,Medical Allowance,1,5928.03
EMP-03174,House Rent Allowance,1,6779.97
EMP-03174,Meal Allowance,1,6921.07
EMP-03174,Travel Allowance,1,5204.1
EMP-03174,Remote Work Allowance,1,9477.05
EMP-03174,Insurance,2,6564.26
EMP-03174,Professional Tax,2,6248.11
EMP-03175,Medical Allowance,1,19299.99
EMP-03175,Performance Allowance,1,17693.07
EMP-03175,Travel Allowance,1,22237.46
EMP-03175,Shift Allowance,1,17970.41
EMP-03175,House Rent Allowance,1,15815.97
EMP-03175,Professional Tax,2,16513.9
EMP-03175,Provident Fund,2,9042.3
EMP-03176,Internet Allowance,1,6987.66
EMP-03176,Special Allowance,1,2161.34
EMP-03176,Shift Allowance,1,5637.23
EMP-03176,Gratuity Contribution,2,2842.86
EMP-03176,Provident Fund,2,3597.93
EMP-03176,Professional Tax,2,1224.26
EMP-03177,Remote Work Allowance,1,4977.38
EMP-03177,Shift Allowance,1,2736.93
EMP-03177,Transport Allowance,1,4551.95
EMP-03177,Provident Fund,2,4819.65
EMP-03177,Gratuity Contribution,2,2646.43
EMP-03178,Transport Allowance,1,844.42
EMP-03178,Shift Allowance,1,3260.09
EMP-03178,Travel Allowance,1,5675.45
EMP-03178,Meal Allowance,1,2855.76
EMP-03178,Internet Allowance,1,3861.17
EMP-03178,Income Tax,2,2901.13
EMP-03178,Provident Fund,2,2030.41
EMP-03178,Insurance,2,1398.03
EMP-03179,House Rent Allowance,1,7522.85
EMP-03179,Internet Allowance,1,5601.72
EMP-03179,Meal Allowance,1,1722.92
EMP-03179,Transport Allowance,1,5255.09
EMP-03179,Medical Allowance,1,1591.83
EMP-03179,Professional Tax,2,789.74
EMP-03179,Income Tax,2,2167.45
EMP-03179,Provident Fund,2,2500.11
EMP-03180,Performance Allowance,1,5528.1
EMP-03180,Travel Allowance,1,4274.81
EMP-03180,House Rent Allowance,1,4159.47
EMP-03180,Income Tax,2,9614.2
EMP-03180,Provident Fund,2,9636.23
EMP-03180,Insurance,2,8225.95
EMP-03181,Shift Allowance,1,3157.07
EMP-03181,Remote Work Allowance,1,2823.52
EMP-03181,Internet Allowance,1,5364.38
EMP-03181,Insurance,2,1755.02
EMP-03181,Gratuity Contribution,2,2781.72
EMP-03181,Income Tax,2,1680.15
EMP-03181,Provident Fund,2,416.83
EMP-03182,Shift Allowance,1,1937.57
EMP-03182,Meal Allowance,1,8288.72
EMP-03182,Performance Allowance,1,7667.53
EMP-03182,Provident Fund,2,1162.28
EMP-03182,Income Tax,2,4117.17
EMP-03182,Gratuity Contribution,2,6646.79
EMP-03183,Shift Allowance,1,17034.23
EMP-03183,House Rent Allowance,1,24105.84
EMP-03183,Medical Allowance,1,4550.77
EMP-03183,Meal Allowance,1,27437.57
EMP-03183,Transport Allowance,1,16859.42
EMP-03183,Travel Allowance,1,21847.25
EMP-03183,Provident Fund,2,7113.86
EMP-03183,Insurance,2,13129.05
EMP-03183,Professional Tax,2,13250.14
EMP-03183,Gratuity Contribution,2,19876.54
EMP-03184,Performance Allowance,1,7621.45
EMP-03184,Special Allowance,1,1995.26
EMP-03184,Transport Allowance,1,1795.57
EMP-03184,Travel Allowance,1,9091.67
EMP-03184,Remote Work Allowance,1,9116.95
EMP-03184,Internet Allowance,1,11705.44
EMP-03184,Professional Tax,2,6170.11
EMP-03184,Income Tax,2,7618.11
EMP-03185,Medical Allowance,1,3577.64
EMP-03185,House Rent Allowance,1,5672.65
EMP-03185,Special Allowance,1,18697.06
EMP-03185,Performance Allowance,1,3589.24
EMP-03185,Shift Allowance,1,6010.65
EMP-03185,Provident Fund,2,10226.69
EMP-03185,Insurance,2,7967.09
EMP-03186,Shift Allowance,1,4185.95
EMP-03186,Special Allowance,1,21910.49
EMP-03186,Travel Allowance,1,13340.83
EMP-03186,Remote Work Allowance,1,5837.82
EMP-03186,House Rent Allowance,1,12938.39
EMP-03186,Provident Fund,2,7945.77
EMP-03186,Professional Tax,2,9026.47
EMP-03187,Remote Work Allowance,1,4131.27
EMP-03187,Performance Allowance,1,6045.79
EMP-03187,Shift Allowance,1,3319.22
EMP-03187,Transport Allowance,1,9917.25
EMP-03187,Internet Allowance,1,6341.98
EMP-03187,Income Tax,2,1783.31
EMP-03187,Gratuity Contribution,2,3411.32
EMP-03187,Provident Fund,2,3419.1
EMP-03188,Remote Work Allowance,1,2379.8
EMP-03188,Performance Allowance,1,2896.44
EMP-03188,Shift Allowance,1,3322.23
EMP-03188,Gratuity Contribution,2,2703.55
EMP-03188,Professional Tax,2,334.68
EMP-03189,Remote Work Allowance,1,14006.22
EMP-03189,Shift Allowance,1,15778.57
EMP-03189,Performance Allowance,1,3151.4
EMP-03189,Meal Allowance,1,7694.26
EMP-03189,Travel Allowance,1,14666.07
EMP-03189,Medical Allowance,1,7021.5
EMP-03189,Professional Tax,2,11404.41
EMP-03189,Insurance,2,4686.09
EMP-03189,Income Tax,2,11033.12
EMP-03189,Provident Fund,2,4573.97
EMP-03190,Medical Allowance,1,2371.55
EMP-03190,House Rent Allowance,1,1807.15
EMP-03190,Special Allowance,1,2186.74
EMP-03190,Income Tax,2,1807.68
EMP-03190,Professional Tax,2,613.77
EMP-03191,Medical Allowance,1,2323.56
EMP-03191,Shift Allowance,1,6079.1
EMP-03191,Remote Work Allowance,1,7535.92
EMP-03191,Performance Allowance,1,3085.21
EMP-03191,Special Allowance,1,4423.8
EMP-03191,Gratuity Contribution,2,1996.22
EMP-03191,Provident Fund,2,4060.87
EMP-03192,Special Allowance,1,2200.61
EMP-03192,Meal Allowance,1,3215.98
EMP-03192,Remote Work Allowance,1,3145.8
EMP-03192,House Rent Allowance,1,2845.48
EMP-03192,Professional Tax,2,1929.19
EMP-03192,Provident Fund,2,2097.03
EMP-03192,Income Tax,2,1723.52
EMP-03193,House Rent Allowance,1,9153.16
EMP-03193,Travel Allowance,1,7470.48
EMP-03193,Medical Allowance,1,6662.4
EMP-03193,Transport Allowance,1,14790.96
EMP-03193,Shift Allowance,1,13990.8
EMP-03193,Gratuity Contribution,2,5174.84
EMP-03193,Provident Fund,2,7812.3
EMP-03193,Income Tax,2,3723.18
EMP-03193,Professional Tax,2,2335.77
EMP-03194,Performance Allowance,1,5671.62
EMP-03194,Meal Allowance,1,2986.54
EMP-03194,Remote Work Allowance,1,11526.08
EMP-03194,Professional Tax,2,6900.61
EMP-03194,Insurance,2,2360.94
EMP-03195,Special Allowance,1,3899.72
EMP-03195,Performance Allowance,1,7571.71
EMP-03195,Meal Allowance,1,3423.76
EMP-03195,Shift Allowance,1,5479.45
EMP-03195,Insurance,2,4339.79
EMP-03195,Gratuity Contribution,2,1639.75
EMP-03196,Performance Allowance,1,5653.58
EMP-03196,Medical Allowance,1,4290.21
EMP-03196,Travel Allowance,1,5618.58
EMP-03196,Special Allowance,1,3875.42
EMP-03196,Meal Allowance,1,4451.57
EMP-03196,Income Tax,2,2706.5
EMP-03196,Gratuity Contribution,2,2186.54
EMP-03197,Internet Allowance,1,14354.47
EMP-03197,Special Allowance,1,5682.79
EMP-03197,Meal Allowance,1,19202.55
EMP-03197,Transport Allowance,1,12895.13
EMP-03197,Travel Allowance,1,5555.2
EMP-03197,Performance Allowance,1,18852.72
EMP-03197,Income Tax,2,19670.62
EMP-03197,Provident Fund,2,7865.38
EMP-03198,House Rent Allowance,1,6005.0
EMP-03198,Remote Work Allowance,1,1734.69
EMP-03198,Travel Allowance,1,1533.1
EMP-03198,Shift Allowance,1,6219.08
EMP-03198,Income Tax,2,2508.56
EMP-03198,Insurance,2,3240.11
EMP-03198,Provident Fund,2,4029.66
EMP-03198,Gratuity Contribution,2,3835.53
EMP-03199,Shift Allowance,1,1440.9
EMP-03199,Medical Allowance,1,5110.31
EMP-03199,Performance Allowance,1,6234.67
EMP-03199,Internet Allowance,1,6144.13
EMP-03199,Travel Allowance,1,1201.87
EMP-03199,Meal Allowance,1,4132.47
EMP-03199,Gratuity Contribution,2,2009.09
EMP-03199,Income Tax,2,914.47
EMP-03199,Professional Tax,2,2864.87
EMP-03200,Meal Allowance,1,2316.16
EMP-03200,Internet Allowance,1,1731.8
EMP-03200,Transport Allowance,1,2852.92
EMP-03200,Remote Work Allowance,1,7183.64
EMP-03200,Professional Tax,2,3351.28
EMP-03200,Income Tax,2,4838.2
EMP-03200,Provident Fund,2,3359.01
EMP-03200,Insurance,2,2309.3
EMP-03201,Shift Allowance,1,3557.72
EMP-03201,Internet Allowance,1,8609.24
EMP-03201,House Rent Allowance,1,4683.96
EMP-03201,Provident Fund,2,1610.3
EMP-03201,Income Tax,2,3021.02
EMP-03202,Internet Allowance,1,4870.06
EMP-03202,Meal Allowance,1,7113.84
EMP-03202,Travel Allowance,1,6000.82
EMP-03202,Special Allowance,1,9081.1
EMP-03202,Shift Allowance,1,8843.88
EMP-03202,Transport Allowance,1,9565.69
EMP-03202,Gratuity Contribution,2,3884.04
EMP-03202,Professional Tax,2,4032.51
EMP-03202,Insurance,2,3457.54
EMP-03202,Income Tax,2,2171.5
EMP-03203,Shift Allowance,1,1351.07
EMP-03203,Remote Work Allowance,1,1353.07
EMP-03203,Transport Allowance,1,2280.05
EMP-03203,Medical Allowance,1,3146.06
EMP-03203,Internet Allowance,1,906.99
EMP-03203,House Rent Allowance,1,3450.0
EMP-03203,Insurance,2,3101.14
EMP-03203,Gratuity Contribution,2,1052.14
EMP-03203,Professional Tax,2,1046.42
EMP-03203,Income Tax,2,1473.36
EMP-03204,Medical Allowance,1,3615.35
EMP-03204,House Rent Allowance,1,4625.08
EMP-03204,Shift Allowance,1,8150.99
EMP-03204,Provident Fund,2,4474.62
EMP-03204,Professional Tax,2,2418.27
EMP-03204,Gratuity Contribution,2,4773.86
EMP-03204,Income Tax,2,1684.59
EMP-03205,Meal Allowance,1,1545.76
EMP-03205,Remote Work Allowance,1,1935.39
EMP-03205,Internet Allowance,1,2585.64
EMP-03205,House Rent Allowance,1,2888.67
EMP-03205,Medical Allowance,1,1896.58
EMP-03205,Shift Allowance,1,2037.47
EMP-03205,Insurance,2,1552.88
EMP-03205,Professional Tax,2,1195.28
EMP-03205,Gratuity Contribution,2,705.72
EMP-03205,Provident Fund,2,1120.57
EMP-03206,House Rent Allowance,1,3209.21
EMP-03206,Special Allowance,1,1881.67
EMP-03206,Meal Allowance,1,4019.75
EMP-03206,Remote Work Allowance,1,3176.45
EMP-03206,Travel Allowance,1,4881.93
EMP-03206,Medical Allowance,1,3870.45
EMP-03206,Gratuity Contribution,2,2761.46
EMP-03206,Professional Tax,2,839.08
EMP-03206,Provident Fund,2,1830.27
EMP-03206,Income Tax,2,676.5
EMP-03207,Meal Allowance,1,1113.29
EMP-03207,Internet Allowance,1,2074.21
EMP-03207,Remote Work Allowance,1,1619.04
EMP-03207,Performance Allowance,1,1371.34
EMP-03207,Income Tax,2,2229.38
EMP-03207,Provident Fund,2,882.27
EMP-03207,Professional Tax,2,1590.13
EMP-03207,Insurance,2,1065.68
EMP-03208,Medical Allowance,1,9300.07
EMP-03208,Internet Allowance,1,8885.12
EMP-03208,Transport Allowance,1,9582.09
EMP-03208,Travel Allowance,1,8466.64
EMP-03208,Insurance,2,2115.97
EMP-03208,Income Tax,2,5246.58
EMP-03208,Provident Fund,2,5008.6
EMP-03209,Internet Allowance,1,13184.09
EMP-03209,Special Allowance,1,3311.6
EMP-03209,Transport Allowance,1,14131.17
EMP-03209,Remote Work Allowance,1,7864.45
EMP-03209,Medical Allowance,1,21634.65
EMP-03209,Meal Allowance,1,17800.22
EMP-03209,Provident Fund,2,9565.52
EMP-03209,Professional Tax,2,7555.97
EMP-03209,Income Tax,2,10286.87
EMP-03210,Shift Allowance,1,8236.23
EMP-03210,Transport Allowance,1,13002.61
EMP-03210,Internet Allowance,1,12259.93
EMP-03210,Special Allowance,1,6527.77
EMP-03210,Medical Allowance,1,8650.7
EMP-03210,Travel Allowance,1,4240.04
EMP-03210,Insurance,2,7881.59
EMP-03210,Provident Fund,2,5670.64
EMP-03210,Income Tax,2,4054.74
EMP-03211,House Rent Allowance,1,4799.84
EMP-03211,Remote Work Allowance,1,796.97
EMP-03211,Special Allowance,1,1947.76
EMP-03211,Meal Allowance,1,1419.11
EMP-03211,Professional Tax,2,2095.48
EMP-03211,Provident Fund,2,1572.42
EMP-03211,Insurance,2,3167.1
EMP-03212,House Rent Allowance,1,4875.77
EMP-03212,Transport Allowance,1,3881.33
EMP-03212,Meal Allowance,1,4710.99
EMP-03212,Provident Fund,2,1709.13
EMP-03212,Insurance,2,1246.46
EMP-03212,Income Tax,2,1894.36
EMP-03213,Medical Allowance,1,3321.73
EMP-03213,Special Allowance,1,4131.94
EMP-03213,Transport Allowance,1,8449.57
EMP-03213,House Rent Allowance,1,2898.68
EMP-03213,Insurance,2,2878.39
EMP-03213,Income Tax,2,607.22
EMP-03214,Remote Work Allowance,1,6823.94
EMP-03214,Medical Allowance,1,5553.56
EMP-03214,Internet Allowance,1,4464.48
EMP-03214,House Rent Allowance,1,3662.99
EMP-03214,Provident Fund,2,7264.41
EMP-03214,Insurance,2,5549.34
EMP-03214,Gratuity Contribution,2,2719.92
EMP-03215,Transport Allowance,1,9938.54
EMP-03215,Performance Allowance,1,9362.13
EMP-03215,Meal Allowance,1,7110.13
EMP-03215,Insurance,2,5093.2
EMP-03215,Provident Fund,2,6061.73
EMP-03215,Gratuity Contribution,2,5064.04
EMP-03215,Income Tax,2,2141.2
EMP-03216,Transport Allowance,1,2757.31
EMP-03216,Performance Allowance,1,2366.67
EMP-03216,Medical Allowance,1,6738.49
EMP-03216,Special Allowance,1,3034.36
EMP-03216,Meal Allowance,1,7385.21
EMP-03216,Remote Work Allowance,1,5200.63
EMP-03216,Income Tax,2,4445.19
EMP-03216,Gratuity Contribution,2,572.18
EMP-03217,Travel Allowance,1,2559.43
EMP-03217,Special Allowance,1,2360.98
EMP-03217,Internet Allowance,1,2760.97
EMP-03217,Transport Allowance,1,2365.72
EMP-03217,Remote Work Allowance,1,1856.32
EMP-03217,Insurance,2,2741.6
EMP-03217,Professional Tax,2,1979.17
EMP-03217,Gratuity Contribution,2,2628.77
EMP-03218,Travel Allowance,1,639.03
EMP-03218,Performance Allowance,1,3603.75
EMP-03218,Shift Allowance,1,1633.56
EMP-03218,Internet Allowance,1,1348.53
EMP-03218,House Rent Allowance,1,2507.0
EMP-03218,Income Tax,2,2289.26
EMP-03218,Gratuity Contribution,2,1762.53
EMP-03219,Transport Allowance,1,6744.87
EMP-03219,Medical Allowance,1,7928.14
EMP-03219,Shift Allowance,1,2419.37
EMP-03219,Travel Allowance,1,2918.62
EMP-03219,Special Allowance,1,1356.27
EMP-03219,Income Tax,2,3322.87
EMP-03219,Provident Fund,2,4343.63
EMP-03220,Internet Allowance,1,14948.33
EMP-03220,Transport Allowance,1,41265.04
EMP-03220,Special Allowance,1,15336.82
EMP-03220,Insurance,2,15564.73
EMP-03220,Professional Tax,2,16823.38
EMP-03220,Gratuity Contribution,2,25090.54
EMP-03221,Meal Allowance,1,5181.25
EMP-03221,Remote Work Allowance,1,5334.61
EMP-03221,Travel Allowance,1,3118.25
EMP-03221,Medical Allowance,1,4560.86
EMP-03221,Internet Allowance,1,4301.88
EMP-03221,Income Tax,2,4385.15
EMP-03221,Gratuity Contribution,2,1755.9
EMP-03222,Special Allowance,1,5289.84
EMP-03222,Medical Allowance,1,3574.93
EMP-03222,House Rent Allowance,1,3537.6
EMP-03222,Insurance,2,773.79
EMP-03222,Gratuity Contribution,2,2437.15
EMP-03222,Professional Tax,2,3331.97
EMP-03223,Transport Allowance,1,3612.07
EMP-03223,Shift Allowance,1,3491.96
EMP-03223,Meal Allowance,1,5937.77
EMP-03223,House Rent Allowance,1,5673.36
EMP-03223,Performance Allowance,1,3107.41
EMP-03223,Provident Fund,2,3331.59
EMP-03223,Professional Tax,2,1184.46
EMP-03224,Shift Allowance,1,961.91
EMP-03224,Remote Work Allowance,1,1365.12
EMP-03224,Internet Allowance,1,1035.88
EMP-03224,Special Allowance,1,1976.52
EMP-03224,Gratuity Contribution,2,2036.68
EMP-03224,Income Tax,2,382.46
EMP-03224,Provident Fund,2,1305.47
EMP-03225,Performance Allowance,1,18572.29
EMP-03225,Remote Work Allowance,1,8657.2
EMP-03225,Special Allowance,1,7380.13
EMP-03225,Medical Allowance,1,19581.4
EMP-03225,Transport Allowance,1,10871.37
EMP-03225,Provident Fund,2,2716.12
EMP-03225,Insurance,2,6377.62
EMP-03226,Travel Allowance,1,5471.74
EMP-03226,Medical Allowance,1,3080.57
EMP-03226,Transport Allowance,1,4692.9
EMP-03226,Performance Allowance,1,1499.6
EMP-03226,Shift Allowance,1,5054.04
EMP-03226,Professional Tax,2,5652.05
EMP-03226,Income Tax,2,2100.93
EMP-03227,Performance Allowance,1,12444.82
EMP-03227,Shift Allowance,1,13858.3
EMP-03227,Internet Allowance,1,30685.98
EMP-03227,Provident Fund,2,7973.77
EMP-03227,Insurance,2,3425.66
EMP-03228,Shift Allowance,1,475.79
EMP-03228,Internet Allowance,1,1268.78
EMP-03228,Remote Work Allowance,1,2295.06
EMP-03228,Travel Allowance,1,3153.72
EMP-03228,Special Allowance,1,1009.45
EMP-03228,Medical Allowance,1,957.61
EMP-03228,Gratuity Contribution,2,265.17
EMP-03228,Provident Fund,2,516.79
EMP-03228,Insurance,2,1034.38
EMP-03228,Professional Tax,2,865.32
EMP-03229,Transport Allowance,1,9270.16
EMP-03229,House Rent Allowance,1,20834.23
EMP-03229,Travel Allowance,1,6491.93
EMP-03229,Professional Tax,2,13569.37
EMP-03229,Insurance,2,9920.16
EMP-03229,Provident Fund,2,12757.99
EMP-03229,Income Tax,2,10596.13
EMP-03230,Remote Work Allowance,1,9639.39
EMP-03230,Shift Allowance,1,7337.25
EMP-03230,Transport Allowance,1,11331.98
EMP-03230,Special Allowance,1,12007.33
EMP-03230,House Rent Allowance,1,9709.27
EMP-03230,Travel Allowance,1,4323.45
EMP-03230,Income Tax,2,6844.71
EMP-03230,Professional Tax,2,4775.2
EMP-03231,Meal Allowance,1,5085.62
EMP-03231,Internet Allowance,1,2312.56
EMP-03231,Performance Allowance,1,5797.75
EMP-03231,Transport Allowance,1,6291.44
EMP-03231,Travel Allowance,1,2814.75
EMP-03231,Medical Allowance,1,10288.69
EMP-03231,Professional Tax,2,3666.24
EMP-03231,Provident Fund,2,7145.81
EMP-03232,Performance Allowance,1,6281.43
EMP-03232,Medical Allowance,1,5725.9
EMP-03232,Remote Work Allowance,1,4570.04
EMP-03232,Special Allowance,1,4384.78
EMP-03232,Transport Allowance,1,1517.53
EMP-03232,House Rent Allowance,1,2572.98
EMP-03232,Gratuity Contribution,2,3878.31
EMP-03232,Insurance,2,1524.92
EMP-03233,Medical Allowance,1,680.1
